XR,R,G,bestF,avgF
9,22,0,87.0,79.442
9,22,1,87.0,80.91
9,22,2,88.0,82.022
9,22,3,88.0,82.938
9,22,4,89.0,83.564
9,22,5,89.0,84.168
9,22,6,90.0,84.612
9,22,7,91.0,85.05
9,23,0,87.0,79.478
9,23,1,88.0,80.988
9,23,2,88.0,82.08
9,23,3,90.0,82.972
9,23,4,90.0,83.8
9,23,5,90.0,84.344
9,23,6,90.0,84.876
9,23,7,90.0,85.254
9,23,8,90.0,85.654
9,23,9,90.0,85.976
9,23,10,90.0,86.242
9,23,11,90.0,86.476
9,23,12,90.0,86.674
9,23,13,90.0,86.836
9,23,14,90.0,87.07
9,23,15,90.0,87.222
9,23,16,90.0,87.386
9,23,17,90.0,87.508
9,23,18,90.0,87.632
9,23,19,90.0,87.738
9,23,20,90.0,87.82
9,23,21,91.0,87.926
9,24,0,90.0,79.66
9,24,1,90.0,81.082
9,24,2,90.0,82.184
9,24,3,90.0,83.018
9,24,4,90.0,83.75
9,24,5,90.0,84.352
9,24,6,90.0,84.822
9,24,7,90.0,85.252
9,24,8,90.0,85.596
9,24,9,90.0,85.866
9,24,10,90.0,86.168
9,24,11,90.0,86.42
9,24,12,90.0,86.634
9,24,13,90.0,86.818
9,24,14,90.0,86.986
9,24,15,91.0,87.172
9,25,0,88.0,79.678
9,25,1,88.0,81.14
9,25,2,88.0,82.21
9,25,3,89.0,83.08
9,25,4,89.0,83.754
9,25,5,90.0,84.286
9,25,6,90.0,84.818
9,25,7,90.0,85.212
9,25,8,91.0,85.552
9,26,0,90.0,79.388
9,26,1,90.0,80.834
9,26,2,90.0,82.044
9,26,3,90.0,82.934
9,26,4,90.0,83.668
9,26,5,90.0,84.288
9,26,6,90.0,84.756
9,26,7,90.0,85.172
9,26,8,90.0,85.608
9,26,9,90.0,85.894
9,26,10,90.0,86.172
9,26,11,90.0,86.416
9,26,12,90.0,86.666
9,26,13,90.0,86.874
9,26,14,90.0,87.002
9,26,15,91.0,87.152
9,27,0,89.0,79.9
9,27,1,89.0,81.288
9,27,2,89.0,82.388
9,27,3,89.0,83.238
9,27,4,89.0,83.842
9,27,5,89.0,84.398
9,27,6,90.0,84.906
9,27,7,90.0,85.34
9,27,8,90.0,85.654
9,27,9,90.0,85.982
9,27,10,90.0,86.224
9,27,11,90.0,86.438
9,27,12,90.0,86.644
9,27,13,90.0,86.83
9,27,14,90.0,86.998
9,27,15,90.0,87.15
9,27,16,90.0,87.284
9,27,17,90.0,87.412
9,27,18,90.0,87.534
9,27,19,90.0,87.656
9,27,20,91.0,87.782
9,28,0,88.0,79.162
9,28,1,89.0,80.74
9,28,2,89.0,81.884
9,28,3,89.0,82.898
9,28,4,90.0,83.596
9,28,5,90.0,84.206
9,28,6,90.0,84.776
9,28,7,90.0,85.208
9,28,8,90.0,85.628
9,28,9,90.0,85.94
9,28,10,90.0,86.192
9,28,11,90.0,86.414
9,28,12,90.0,86.616
9,28,13,90.0,86.87
9,28,14,90.0,87.026
9,28,15,90.0,87.234
9,28,16,90.0,87.354
9,28,17,90.0,87.474
9,28,18,90.0,87.59
9,28,19,91.0,87.736
9,29,0,88.0,79.614
9,29,1,88.0,81.034
9,29,2,88.0,82.194
9,29,3,88.0,83.002
9,29,4,89.0,83.644
9,29,5,89.0,84.228
9,29,6,89.0,84.756
9,29,7,89.0,85.236
9,29,8,89.0,85.626
9,29,9,90.0,85.96
9,29,10,90.0,86.262
9,29,11,90.0,86.468
9,29,12,90.0,86.692
9,29,13,90.0,86.9
9,29,14,90.0,87.076
9,29,15,90.0,87.278
9,29,16,90.0,87.438
9,29,17,90.0,87.534
9,29,18,90.0,87.682
9,29,19,90.0,87.776
9,29,20,91.0,87.878
9,30,0,88.0,79.568
9,30,1,88.0,80.98
9,30,2,89.0,82.172
9,30,3,89.0,82.97
9,30,4,89.0,83.674
9,30,5,89.0,84.312
9,30,6,89.0,84.82
9,30,7,90.0,85.218
9,30,8,90.0,85.608
9,30,9,90.0,85.908
9,30,10,90.0,86.196
9,30,11,90.0,86.494
9,30,12,90.0,86.72
9,30,13,90.0,86.914
9,30,14,90.0,87.074
9,30,15,90.0,87.236
9,30,16,90.0,87.426
9,30,17,90.0,87.596
9,30,18,91.0,87.712
9,31,0,87.0,79.712
9,31,1,89.0,81.206
9,31,2,89.0,82.314
9,31,3,89.0,83.184
9,31,4,89.0,83.854
9,31,5,89.0,84.45
9,31,6,90.0,84.876
9,31,7,90.0,85.338
9,31,8,90.0,85.74
9,31,9,90.0,86.074
9,31,10,90.0,86.338
9,31,11,90.0,86.634
9,31,12,90.0,86.824
9,31,13,90.0,87.022
9,31,14,90.0,87.18
9,31,15,90.0,87.324
9,31,16,90.0,87.458
9,31,17,91.0,87.568
9,32,0,88.0,79.854
9,32,1,89.0,81.292
9,32,2,89.0,82.44
9,32,3,89.0,83.236
9,32,4,89.0,83.954
9,32,5,89.0,84.502
9,32,6,89.0,84.926
9,32,7,90.0,85.392
9,32,8,90.0,85.738
9,32,9,90.0,86.056
9,32,10,90.0,86.33
9,32,11,90.0,86.554
9,32,12,91.0,86.746
9,33,0,88.0,79.674
9,33,1,88.0,81.1
9,33,2,89.0,82.198
9,33,3,89.0,83.108
9,33,4,90.0,83.766
9,33,5,90.0,84.262
9,33,6,90.0,84.774
9,33,7,90.0,85.174
9,33,8,90.0,85.552
9,33,9,90.0,85.892
9,33,10,90.0,86.26
9,33,11,90.0,86.53
9,33,12,90.0,86.752
9,33,13,90.0,86.918
9,33,14,90.0,87.07
9,33,15,90.0,87.254
9,33,16,90.0,87.418
9,33,17,90.0,87.53
9,33,18,90.0,87.656
9,33,19,90.0,87.776
9,33,20,90.0,87.898
9,33,21,90.0,87.992
9,33,22,90.0,88.056
9,33,23,90.0,88.124
9,33,24,90.0,88.208
9,33,25,90.0,88.268
9,33,26,90.0,88.334
9,33,27,90.0,88.372
9,33,28,90.0,88.41
9,33,29,91.0,88.442
9,34,0,88.0,79.382
9,34,1,88.0,80.892
9,34,2,89.0,81.992
9,34,3,89.0,82.85
9,34,4,89.0,83.608
9,34,5,90.0,84.268
9,34,6,90.0,84.81
9,34,7,90.0,85.18
9,34,8,90.0,85.514
9,34,9,90.0,85.812
9,34,10,90.0,86.08
9,34,11,90.0,86.29
9,34,12,90.0,86.488
9,34,13,90.0,86.668
9,34,14,90.0,86.838
9,34,15,90.0,87.03
9,34,16,90.0,87.15
9,34,17,90.0,87.28
9,34,18,90.0,87.436
9,34,19,90.0,87.538
9,34,20,90.0,87.63
9,34,21,90.0,87.746
9,34,22,90.0,87.85
9,34,23,91.0,87.93
9,35,0,88.0,79.69
9,35,1,88.0,81.15
9,35,2,88.0,82.272
9,35,3,89.0,83.12
9,35,4,89.0,83.82
9,35,5,90.0,84.366
9,35,6,90.0,84.828
9,35,7,90.0,85.262
9,35,8,90.0,85.612
9,35,9,90.0,86.002
9,35,10,90.0,86.32
9,35,11,90.0,86.586
9,35,12,90.0,86.83
9,35,13,90.0,87.062
9,35,14,90.0,87.214
9,35,15,90.0,87.35
9,35,16,90.0,87.488
9,35,17,91.0,87.6
9,36,0,88.0,79.694
9,36,1,89.0,81.126
9,36,2,89.0,82.292
9,36,3,89.0,83.058
9,36,4,89.0,83.782
9,36,5,89.0,84.418
9,36,6,89.0,84.858
9,36,7,89.0,85.296
9,36,8,89.0,85.622
9,36,9,89.0,85.95
9,36,10,89.0,86.222
9,36,11,90.0,86.482
9,36,12,90.0,86.726
9,36,13,90.0,86.92
9,36,14,90.0,87.128
9,36,15,90.0,87.262
9,36,16,90.0,87.408
9,36,17,90.0,87.534
9,36,18,90.0,87.638
9,36,19,91.0,87.774
9,37,0,88.0,79.552
9,37,1,88.0,81.1
9,37,2,89.0,82.19
9,37,3,89.0,83.17
9,37,4,89.0,83.918
9,37,5,90.0,84.476
9,37,6,90.0,84.896
9,37,7,90.0,85.312
9,37,8,90.0,85.676
9,37,9,90.0,85.97
9,37,10,90.0,86.238
9,37,11,90.0,86.506
9,37,12,90.0,86.762
9,37,13,90.0,86.93
9,37,14,90.0,87.128
9,37,15,91.0,87.294
9,38,0,87.0,79.508
9,38,1,88.0,80.902
9,38,2,88.0,82.008
9,38,3,89.0,82.878
9,38,4,89.0,83.582
9,38,5,91.0,84.274
9,39,0,88.0,79.384
9,39,1,88.0,81.016
9,39,2,89.0,82.134
9,39,3,89.0,83.06
9,39,4,89.0,83.826
9,39,5,89.0,84.424
9,39,6,89.0,84.95
9,39,7,89.0,85.318
9,39,8,89.0,85.672
9,39,9,89.0,85.968
9,39,10,90.0,86.228
9,39,11,90.0,86.478
9,39,12,90.0,86.692
9,39,13,90.0,86.94
9,39,14,90.0,87.088
9,39,15,90.0,87.3
9,39,16,90.0,87.432
9,39,17,90.0,87.586
9,39,18,90.0,87.684
9,39,19,90.0,87.776
9,39,20,90.0,87.85
9,39,21,91.0,87.964
9,40,0,88.0,79.844
9,40,1,89.0,81.138
9,40,2,89.0,82.124
9,40,3,89.0,83.01
9,40,4,89.0,83.652
9,40,5,89.0,84.206
9,40,6,89.0,84.702
9,40,7,89.0,85.082
9,40,8,90.0,85.44
9,40,9,90.0,85.746
9,40,10,90.0,86.002
9,40,11,90.0,86.312
9,40,12,90.0,86.552
9,40,13,90.0,86.784
9,40,14,91.0,86.964
9,41,0,88.0,79.596
9,41,1,89.0,81.014
9,41,2,89.0,82.216
9,41,3,89.0,83.09
9,41,4,90.0,83.73
9,41,5,90.0,84.336
9,41,6,90.0,84.778
9,41,7,90.0,85.18
9,41,8,90.0,85.532
9,41,9,90.0,85.84
9,41,10,90.0,86.114
9,41,11,90.0,86.396
9,41,12,90.0,86.62
9,41,13,90.0,86.84
9,41,14,90.0,86.986
9,41,15,90.0,87.126
9,41,16,90.0,87.28
9,41,17,90.0,87.408
9,41,18,90.0,87.544
9,41,19,90.0,87.652
9,41,20,90.0,87.762
9,41,21,90.0,87.846
9,41,22,90.0,87.938
9,41,23,91.0,87.998
9,42,0,89.0,79.236
9,42,1,89.0,80.66
9,42,2,90.0,81.846
9,42,3,90.0,82.672
9,42,4,90.0,83.378
9,42,5,90.0,83.98
9,42,6,90.0,84.484
9,42,7,90.0,84.928
9,42,8,90.0,85.302
9,42,9,90.0,85.578
9,42,10,90.0,85.94
9,42,11,90.0,86.19
9,42,12,90.0,86.432
9,42,13,90.0,86.696
9,42,14,90.0,86.904
9,42,15,90.0,87.068
9,42,16,90.0,87.202
9,42,17,90.0,87.31
9,42,18,90.0,87.46
9,42,19,90.0,87.57
9,42,20,90.0,87.648
9,42,21,90.0,87.758
9,42,22,91.0,87.848
9,43,0,88.0,79.506
9,43,1,88.0,80.874
9,43,2,89.0,82.082
9,43,3,89.0,83.008
9,43,4,89.0,83.696
9,43,5,89.0,84.222
9,43,6,89.0,84.762
9,43,7,90.0,85.214
9,43,8,90.0,85.588
9,43,9,90.0,85.934
9,43,10,90.0,86.212
9,43,11,90.0,86.406
9,43,12,90.0,86.62
9,43,13,90.0,86.834
9,43,14,90.0,87.04
9,43,15,90.0,87.188
9,43,16,90.0,87.322
9,43,17,91.0,87.47
9,44,0,90.0,79.846
9,44,1,90.0,81.392
9,44,2,90.0,82.344
9,44,3,90.0,83.176
9,44,4,90.0,83.864
9,44,5,90.0,84.442
9,44,6,90.0,84.866
9,44,7,90.0,85.186
9,44,8,90.0,85.538
9,44,9,90.0,85.908
9,44,10,90.0,86.224
9,44,11,90.0,86.494
9,44,12,90.0,86.702
9,44,13,90.0,86.904
9,44,14,91.0,87.056
9,45,0,88.0,79.49
9,45,1,88.0,80.964
9,45,2,89.0,81.93
9,45,3,89.0,82.806
9,45,4,89.0,83.428
9,45,5,89.0,84.064
9,45,6,89.0,84.588
9,45,7,89.0,85.016
9,45,8,89.0,85.394
9,45,9,89.0,85.734
9,45,10,90.0,86.074
9,45,11,90.0,86.334
9,45,12,90.0,86.5
9,45,13,90.0,86.738
9,45,14,90.0,86.96
9,45,15,90.0,87.12
9,45,16,90.0,87.3
9,45,17,90.0,87.44
9,45,18,90.0,87.576
9,45,19,90.0,87.69
9,45,20,90.0,87.784
9,45,21,91.0,87.884
9,46,0,88.0,79.758
9,46,1,89.0,81.232
9,46,2,89.0,82.238
9,46,3,89.0,83.048
9,46,4,89.0,83.728
9,46,5,90.0,84.344
9,46,6,90.0,84.828
9,46,7,90.0,85.324
9,46,8,90.0,85.67
9,46,9,90.0,85.968
9,46,10,90.0,86.26
9,46,11,90.0,86.478
9,46,12,91.0,86.686
9,47,0,87.0,79.702
9,47,1,88.0,81.072
9,47,2,89.0,82.098
9,47,3,89.0,82.982
9,47,4,89.0,83.694
9,47,5,89.0,84.32
9,47,6,89.0,84.824
9,47,7,89.0,85.196
9,47,8,90.0,85.528
9,47,9,90.0,85.868
9,47,10,90.0,86.15
9,47,11,90.0,86.446
9,47,12,90.0,86.68
9,47,13,90.0,86.864
9,47,14,90.0,87.05
9,47,15,90.0,87.23
9,47,16,90.0,87.37
9,47,17,90.0,87.462
9,47,18,90.0,87.58
9,47,19,90.0,87.684
9,47,20,91.0,87.828
9,48,0,88.0,79.466
9,48,1,88.0,80.914
9,48,2,89.0,82.04
9,48,3,89.0,82.998
9,48,4,89.0,83.658
9,48,5,89.0,84.306
9,48,6,89.0,84.808
9,48,7,89.0,85.212
9,48,8,89.0,85.568
9,48,9,90.0,85.908
9,48,10,90.0,86.234
9,48,11,90.0,86.492
9,48,12,90.0,86.722
9,48,13,90.0,86.932
9,48,14,90.0,87.122
9,48,15,90.0,87.304
9,48,16,90.0,87.41
9,48,17,91.0,87.514
9,49,0,88.0,79.584
9,49,1,88.0,80.978
9,49,2,88.0,82.118
9,49,3,89.0,83.014
9,49,4,89.0,83.694
9,49,5,90.0,84.26
9,49,6,90.0,84.73
9,49,7,90.0,85.124
9,49,8,90.0,85.524
9,49,9,90.0,85.864
9,49,10,90.0,86.196
9,49,11,90.0,86.434
9,49,12,90.0,86.632
9,49,13,90.0,86.804
9,49,14,90.0,86.996
9,49,15,90.0,87.172
9,49,16,90.0,87.328
9,49,17,90.0,87.442
9,49,18,90.0,87.556
9,49,19,90.0,87.698
9,49,20,90.0,87.812
9,49,21,90.0,87.91
9,49,22,90.0,88.012
9,49,23,91.0,88.078
9,50,0,88.0,79.828
9,50,1,89.0,81.134
9,50,2,90.0,82.286
9,50,3,90.0,83.092
9,50,4,90.0,83.734
9,50,5,90.0,84.344
9,50,6,90.0,84.876
9,50,7,90.0,85.32
9,50,8,90.0,85.78
9,50,9,90.0,86.06
9,50,10,90.0,86.334
9,50,11,90.0,86.586
9,50,12,90.0,86.802
9,50,13,90.0,87.022
9,50,14,90.0,87.212
9,50,15,90.0,87.356
9,50,16,90.0,87.498
9,50,17,90.0,87.632
9,50,18,90.0,87.746
9,50,19,90.0,87.848
9,50,20,90.0,87.946
9,50,21,90.0,88.028
9,50,22,90.0,88.092
9,50,23,90.0,88.14
9,50,24,91.0,88.202
9,51,0,88.0,79.746
9,51,1,88.0,81.166
9,51,2,89.0,82.176
9,51,3,89.0,83.086
9,51,4,91.0,83.808
9,52,0,88.0,79.736
9,52,1,88.0,81.106
9,52,2,88.0,82.246
9,52,3,89.0,83.074
9,52,4,89.0,83.676
9,52,5,89.0,84.282
9,52,6,90.0,84.924
9,52,7,90.0,85.39
9,52,8,90.0,85.77
9,52,9,90.0,86.074
9,52,10,91.0,86.36
9,53,0,88.0,79.882
9,53,1,89.0,81.382
9,53,2,89.0,82.33
9,53,3,89.0,83.092
9,53,4,89.0,83.774
9,53,5,89.0,84.33
9,53,6,89.0,84.8
9,53,7,89.0,85.3
9,53,8,89.0,85.604
9,53,9,89.0,85.918
9,53,10,90.0,86.208
9,53,11,90.0,86.394
9,53,12,91.0,86.656
9,54,0,87.0,79.208
9,54,1,88.0,80.884
9,54,2,88.0,81.98
9,54,3,88.0,82.842
9,54,4,89.0,83.594
9,54,5,89.0,84.168
9,54,6,89.0,84.644
9,54,7,89.0,85.054
9,54,8,90.0,85.49
9,54,9,90.0,85.848
9,54,10,90.0,86.15
9,54,11,90.0,86.402
9,54,12,91.0,86.644
9,55,0,88.0,79.818
9,55,1,89.0,81.284
9,55,2,89.0,82.374
9,55,3,89.0,83.16
9,55,4,89.0,83.796
9,55,5,90.0,84.366
9,55,6,90.0,84.836
9,55,7,90.0,85.264
9,55,8,90.0,85.604
9,55,9,90.0,85.922
9,55,10,90.0,86.22
9,55,11,90.0,86.462
9,55,12,90.0,86.698
9,55,13,90.0,86.92
9,55,14,90.0,87.116
9,55,15,90.0,87.254
9,55,16,90.0,87.398
9,55,17,90.0,87.546
9,55,18,91.0,87.676
9,56,0,88.0,79.544
9,56,1,88.0,80.992
9,56,2,88.0,82.114
9,56,3,89.0,83.018
9,56,4,89.0,83.65
9,56,5,89.0,84.292
9,56,6,89.0,84.738
9,56,7,89.0,85.144
9,56,8,89.0,85.57
9,56,9,89.0,85.894
9,56,10,90.0,86.12
9,56,11,90.0,86.386
9,56,12,90.0,86.68
9,56,13,90.0,86.89
9,56,14,90.0,87.088
9,56,15,90.0,87.264
9,56,16,91.0,87.392
9,57,0,89.0,79.568
9,57,1,89.0,81.184
9,57,2,89.0,82.324
9,57,3,89.0,83.23
9,57,4,89.0,83.874
9,57,5,90.0,84.396
9,57,6,90.0,84.956
9,57,7,90.0,85.33
9,57,8,90.0,85.63
9,57,9,90.0,85.936
9,57,10,90.0,86.228
9,57,11,90.0,86.546
9,57,12,91.0,86.756
9,58,0,88.0,79.532
9,58,1,88.0,80.972
9,58,2,89.0,82.096
9,58,3,89.0,82.956
9,58,4,89.0,83.65
9,58,5,89.0,84.198
9,58,6,90.0,84.792
9,58,7,90.0,85.16
9,58,8,90.0,85.508
9,58,9,90.0,85.85
9,58,10,90.0,86.126
9,58,11,90.0,86.354
9,58,12,90.0,86.542
9,58,13,90.0,86.782
9,58,14,90.0,86.996
9,58,15,90.0,87.162
9,58,16,90.0,87.322
9,58,17,90.0,87.458
9,58,18,90.0,87.616
9,58,19,91.0,87.696
9,59,0,88.0,79.594
9,59,1,88.0,81.154
9,59,2,88.0,82.226
9,59,3,89.0,83.13
9,59,4,89.0,83.652
9,59,5,89.0,84.18
9,59,6,90.0,84.746
9,59,7,90.0,85.09
9,59,8,90.0,85.484
9,59,9,90.0,85.804
9,59,10,90.0,86.04
9,59,11,90.0,86.286
9,59,12,90.0,86.514
9,59,13,91.0,86.702
9,60,0,88.0,79.702
9,60,1,88.0,81.118
9,60,2,90.0,82.228
9,60,3,90.0,83.148
9,60,4,90.0,83.942
9,60,5,90.0,84.516
9,60,6,90.0,85.056
9,60,7,91.0,85.47
9,61,0,88.0,79.692
9,61,1,89.0,81.074
9,61,2,89.0,82.198
9,61,3,89.0,83.1
9,61,4,89.0,83.816
9,61,5,90.0,84.358
9,61,6,90.0,84.868
9,61,7,90.0,85.26
9,61,8,90.0,85.636
9,61,9,90.0,85.98
9,61,10,90.0,86.238
9,61,11,90.0,86.524
9,61,12,90.0,86.71
9,61,13,90.0,86.958
9,61,14,90.0,87.108
9,61,15,90.0,87.26
9,61,16,91.0,87.426
9,62,0,90.0,79.67
9,62,1,90.0,81.18
9,62,2,90.0,82.2
9,62,3,91.0,83.228
9,63,0,88.0,79.39
9,63,1,88.0,80.814
9,63,2,88.0,81.908
9,63,3,89.0,82.762
9,63,4,89.0,83.556
9,63,5,89.0,84.182
9,63,6,89.0,84.682
9,63,7,89.0,85.136
9,63,8,90.0,85.498
9,63,9,90.0,85.798
9,63,10,90.0,86.062
9,63,11,90.0,86.304
9,63,12,90.0,86.526
9,63,13,90.0,86.722
9,63,14,90.0,86.912
9,63,15,90.0,87.066
9,63,16,90.0,87.214
9,63,17,90.0,87.38
9,63,18,90.0,87.544
9,63,19,90.0,87.67
9,63,20,90.0,87.784
9,63,21,90.0,87.908
9,63,22,90.0,87.988
9,63,23,91.0,88.066
9,64,0,88.0,79.458
9,64,1,88.0,81.064
9,64,2,88.0,82.152
9,64,3,88.0,83.0
9,64,4,88.0,83.65
9,64,5,88.0,84.124
9,64,6,90.0,84.636
9,64,7,90.0,85.082
9,64,8,90.0,85.472
9,64,9,90.0,85.774
9,64,10,90.0,86.076
9,64,11,90.0,86.296
9,64,12,90.0,86.546
9,64,13,90.0,86.734
9,64,14,90.0,86.89
9,64,15,90.0,87.03
9,64,16,90.0,87.166
9,64,17,90.0,87.31
9,64,18,90.0,87.44
9,64,19,90.0,87.542
9,64,20,90.0,87.66
9,64,21,91.0,87.768
9,65,0,88.0,79.762
9,65,1,89.0,81.138
9,65,2,89.0,82.268
9,65,3,89.0,83.182
9,65,4,89.0,84.002
9,65,5,90.0,84.534
9,65,6,90.0,84.984
9,65,7,90.0,85.366
9,65,8,90.0,85.762
9,65,9,90.0,86.042
9,65,10,90.0,86.338
9,65,11,90.0,86.606
9,65,12,90.0,86.858
9,65,13,90.0,87.068
9,65,14,90.0,87.236
9,65,15,90.0,87.378
9,65,16,90.0,87.5
9,65,17,90.0,87.646
9,65,18,91.0,87.746
9,66,0,89.0,79.636
9,66,1,89.0,80.888
9,66,2,89.0,81.868
9,66,3,89.0,82.718
9,66,4,89.0,83.526
9,66,5,89.0,84.07
9,66,6,89.0,84.552
9,66,7,90.0,85.002
9,66,8,90.0,85.332
9,66,9,90.0,85.724
9,66,10,90.0,86.042
9,66,11,90.0,86.31
9,66,12,90.0,86.568
9,66,13,90.0,86.77
9,66,14,90.0,86.946
9,66,15,91.0,87.114
9,67,0,88.0,79.736
9,67,1,88.0,81.138
9,67,2,88.0,82.27
9,67,3,88.0,83.116
9,67,4,90.0,83.812
9,67,5,90.0,84.37
9,67,6,90.0,84.834
9,67,7,90.0,85.278
9,67,8,90.0,85.682
9,67,9,90.0,86.044
9,67,10,90.0,86.3
9,67,11,91.0,86.534
9,68,0,89.0,79.532
9,68,1,89.0,80.96
9,68,2,89.0,82.012
9,68,3,89.0,82.904
9,68,4,89.0,83.688
9,68,5,89.0,84.316
9,68,6,90.0,84.84
9,68,7,90.0,85.264
9,68,8,90.0,85.586
9,68,9,90.0,85.866
9,68,10,90.0,86.152
9,68,11,90.0,86.406
9,68,12,90.0,86.61
9,68,13,90.0,86.828
9,68,14,90.0,86.988
9,68,15,91.0,87.162
9,69,0,88.0,79.364
9,69,1,88.0,80.892
9,69,2,88.0,81.976
9,69,3,88.0,82.76
9,69,4,88.0,83.506
9,69,5,88.0,84.12
9,69,6,89.0,84.55
9,69,7,90.0,85.058
9,69,8,90.0,85.492
9,69,9,90.0,85.852
9,69,10,91.0,86.104
9,70,0,88.0,79.64
9,70,1,88.0,81.114
9,70,2,89.0,82.254
9,70,3,89.0,83.128
9,70,4,90.0,83.822
9,70,5,90.0,84.374
9,70,6,90.0,84.868
9,70,7,90.0,85.29
9,70,8,90.0,85.66
9,70,9,90.0,85.97
9,70,10,90.0,86.23
9,70,11,90.0,86.446
9,70,12,90.0,86.678
9,70,13,90.0,86.876
9,70,14,90.0,87.058
9,70,15,90.0,87.21
9,70,16,90.0,87.358
9,70,17,91.0,87.486
9,71,0,88.0,79.726
9,71,1,89.0,81.146
9,71,2,89.0,82.248
9,71,3,89.0,83.122
9,71,4,90.0,83.792
9,71,5,90.0,84.436
9,71,6,90.0,84.958
9,71,7,90.0,85.352
9,71,8,90.0,85.69
9,71,9,90.0,85.974
9,71,10,90.0,86.332
9,71,11,90.0,86.604
9,71,12,90.0,86.802
9,71,13,90.0,86.994
9,71,14,90.0,87.182
9,71,15,91.0,87.326
9,72,0,89.0,79.252
9,72,1,89.0,80.862
9,72,2,89.0,81.954
9,72,3,89.0,82.8
9,72,4,90.0,83.654
9,72,5,90.0,84.28
9,72,6,90.0,84.804
9,72,7,90.0,85.302
9,72,8,91.0,85.628
9,73,0,88.0,79.532
9,73,1,88.0,80.896
9,73,2,88.0,81.974
9,73,3,88.0,82.934
9,73,4,89.0,83.638
9,73,5,89.0,84.254
9,73,6,89.0,84.684
9,73,7,90.0,85.13
9,73,8,90.0,85.53
9,73,9,90.0,85.94
9,73,10,90.0,86.232
9,73,11,90.0,86.446
9,73,12,90.0,86.678
9,73,13,90.0,86.866
9,73,14,90.0,87.046
9,73,15,90.0,87.2
9,73,16,91.0,87.35
9,74,0,89.0,79.52
9,74,1,89.0,81.07
9,74,2,89.0,82.254
9,74,3,89.0,83.13
9,74,4,89.0,83.872
9,74,5,89.0,84.492
9,74,6,90.0,84.968
9,74,7,90.0,85.39
9,74,8,90.0,85.766
9,74,9,90.0,86.064
9,74,10,90.0,86.328
9,74,11,90.0,86.62
9,74,12,90.0,86.828
9,74,13,90.0,86.996
9,74,14,90.0,87.164
9,74,15,91.0,87.316
9,75,0,88.0,79.582
9,75,1,88.0,81.114
9,75,2,88.0,82.176
9,75,3,89.0,83.036
9,75,4,89.0,83.75
9,75,5,90.0,84.282
9,75,6,90.0,84.694
9,75,7,90.0,85.172
9,75,8,91.0,85.528
9,76,0,89.0,79.712
9,76,1,89.0,81.22
9,76,2,89.0,82.26
9,76,3,89.0,83.04
9,76,4,89.0,83.784
9,76,5,90.0,84.352
9,76,6,90.0,84.852
9,76,7,90.0,85.258
9,76,8,90.0,85.61
9,76,9,90.0,85.96
9,76,10,90.0,86.262
9,76,11,90.0,86.544
9,76,12,90.0,86.788
9,76,13,90.0,86.984
9,76,14,90.0,87.118
9,76,15,90.0,87.258
9,76,16,90.0,87.384
9,76,17,91.0,87.514
9,77,0,88.0,79.8
9,77,1,88.0,81.204
9,77,2,88.0,82.222
9,77,3,89.0,83.124
9,77,4,89.0,83.782
9,77,5,89.0,84.426
9,77,6,89.0,84.934
9,77,7,89.0,85.352
9,77,8,89.0,85.722
9,77,9,89.0,86.036
9,77,10,89.0,86.306
9,77,11,89.0,86.528
9,77,12,90.0,86.744
9,77,13,90.0,86.966
9,77,14,90.0,87.126
9,77,15,90.0,87.292
9,77,16,90.0,87.436
9,77,17,90.0,87.584
9,77,18,90.0,87.708
9,77,19,90.0,87.808
9,77,20,91.0,87.886
9,78,0,88.0,79.746
9,78,1,88.0,81.066
9,78,2,88.0,82.182
9,78,3,89.0,83.088
9,78,4,89.0,83.712
9,78,5,89.0,84.284
9,78,6,90.0,84.834
9,78,7,90.0,85.252
9,78,8,90.0,85.612
9,78,9,90.0,85.974
9,78,10,90.0,86.258
9,78,11,90.0,86.484
9,78,12,90.0,86.69
9,78,13,91.0,86.952
9,79,0,87.0,79.52
9,79,1,88.0,80.91
9,79,2,89.0,82.058
9,79,3,89.0,82.878
9,79,4,89.0,83.582
9,79,5,89.0,84.21
9,79,6,89.0,84.712
9,79,7,89.0,85.122
9,79,8,90.0,85.436
9,79,9,90.0,85.716
9,79,10,90.0,85.97
9,79,11,90.0,86.256
9,79,12,90.0,86.518
9,79,13,90.0,86.71
9,79,14,90.0,86.9
9,79,15,90.0,87.07
9,79,16,90.0,87.276
9,79,17,91.0,87.412
9,80,0,88.0,79.686
9,80,1,88.0,81.212
9,80,2,89.0,82.452
9,80,3,89.0,83.218
9,80,4,89.0,83.832
9,80,5,89.0,84.42
9,80,6,89.0,84.86
9,80,7,89.0,85.322
9,80,8,90.0,85.702
9,80,9,90.0,85.982
9,80,10,90.0,86.286
9,80,11,91.0,86.576
9,81,0,88.0,79.798
9,81,1,88.0,81.102
9,81,2,88.0,82.278
9,81,3,89.0,83.062
9,81,4,89.0,83.85
9,81,5,89.0,84.342
9,81,6,89.0,84.832
9,81,7,89.0,85.214
9,81,8,90.0,85.602
9,81,9,90.0,85.958
9,81,10,90.0,86.278
9,81,11,90.0,86.536
9,81,12,90.0,86.76
9,81,13,90.0,86.94
9,81,14,90.0,87.126
9,81,15,90.0,87.246
9,81,16,90.0,87.38
9,81,17,91.0,87.518
9,82,0,88.0,79.524
